Country,Year,pop,Region,SubRegion,ISO3166_alpha3,elect_twh,electbyfuel_total,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_nuclear,electbyfuel_hydro,hydro_twh,electbyfuel_ren_power,wind_twh,solar_twh,electbyfuel_other,biogeo_twh,co2_combust_mtco2,co2_combust_pc,ren_power_share
Russian Federation,2010,143.934466,CIS,CIS,RUS,1038.0327,1038.0327,166.0955215,520.5337682,9.3120853,170.4147,166.4837,166.4837,0.5411,0,0,4.651825081,0.536914,1492.2543,0.195444838,16.09051429690028
Russian Federation,2011,144.043748,CIS,CIS,RUS,1054.8575,1054.8575,165.0109614,521.2964025,27.47237523,172.9413,163.0552,163.0552,0.5638,0,0,4.51746092,0.557208,1558.765323,0.201952359,15.511005040965248
Russian Federation,2012,144.291029,CIS,CIS,RUS,1069.2893,1069.2893,169.1630071,526.1110016,28.10120528,177.5339,163.4543,163.4543,0.512311507,0,0,4.41357452,0.502849,1580.611033,0.202799224,15.334167423820663
Russian Federation,2013,144.604098,CIS,CIS,RUS,1059.0855,1059.0855,161.8718579,529.9604388,8.705777227,172.5081,181.1511,181.1511,0.4968,0,0,4.391426101,0.481527,1548.771172,0.199974218,17.1513914598963
Russian Federation,2014,144.925638,CIS,CIS,RUS,1064.1965,1064.1965,158.7015422,534.8496316,10.7302169,180.7574,173.3945,173.3945,0.810506,0,0,4.952703316,0.5544,1551.476737,0.200157426,16.369627789604646
Russian Federation,2015,145.307616,CIS,CIS,RUS,1067.543299,1067.543299,158.5516843,529.7546277,10.10210732,195.470211,167.993469,167.993469,0.964837,0,0,4.706362629,0.4812,1520.807645,0.196479715,15.826834017717909
Russian Federation,2016,145.778677,CIS,CIS,RUS,1090.970224,1090.970224,171.4500185,521.8093609,10.96844901,196.614384,184.611772,184.611772,1.0626695,0,0,4.453570061,0.446249,1529.321501,0.199685088,17.01920340403351
Russian Federation,2017,146.186799,CIS,CIS,RUS,1091.184,1091.184,174.0138122,516.2742027,6.946062043,203.141,185.163,185.163,1.202528,0,0,4.443395078,0.519528,1516.930888,0.20035102,17.07920277423423
Russian Federation,2018,146.430146,CIS,CIS,RUS,1109.19779,1109.19779,176.6078616,523.7224637,7.948117024,204.58105,190.63756,190.63756,1.366276,0,0,4.334461635,0.504656,1573.337836,0.207306702,17.31015313328383
Russian Federation,2019,146.533067,CIS,CIS,RUS,1118.14323,1118.14323,187.5464776,512.3289922,8.525889265,208.98567,194.37614,194.37614,1.838409,0,0,4.541651851,0.538549,1557.116243,0.205633507,17.548248179260543
Russian Federation,2020,146.371298,CIS,CIS,RUS,1085.41873,1085.41873,174.9559633,465.8784642,7.442620417,215.91428,212.43827,212.43827,3.814939,0,0,4.974193113,0.814779,1459.822237,0.198622067,19.923482341234333
Russian Federation,2021,145.836175,CIS,CIS,RUS,1157.08583,1157.08583,187.1413306,513.4127424,8.519969007,222.39165,214.53337,214.53337,5.716949,0,0,5.369819058,0.820069,1510.83856,0.205659249,19.034916277559116
Russian Federation,2022,145.579899,CIS,CIS,RUS,1166.93525,1166.93525,191.9558856,531.5937333,9.28661854,223.69929,197.66655,197.66655,7.441489,0,0,5.291683604,0.841799,1597.335795,0.213328453,17.57664266290696
Russian Federation,2023,145.4405,CIS,CIS,RUS,1178.24898,1178.24898,204.0606896,533.3470329,9.079680891,217.382338,200.865659,200.865659,8.23161,0,0,5.281969604,0.849376,1631.825715,0.216853327,17.746441758006018
Russian Federation,2024,144.820423,CIS,CIS,RUS,1209.320267,1209.320267,215.1728241,545.7844905,8.637015301,215.714946,210.537243,210.537243,8.319195838,0,0,5.154552225,0.828271838,1681.090222,0.224947121,18.097475483556085
Saudi Arabia,1985,8.151779,Middle East,Middle East,SAU,51.65400263,51.65400263,0.0,29.75254698,21.90145565,0.0,0.0,0.0,0.0,0,0,0.0,0.0,161.5404813,0.322266052,0.0
Saudi Arabia,1986,8.628639,Middle East,Middle East,SAU,55.68468455,55.68468455,0.0,30.84010108,24.84458347,0.0,0.0,0.0,0.0,0,0,0.0,0.0,158.8481169,0.327371716,0.0
Saudi Arabia,1987,9.130194,Middle East,Middle East,SAU,65.00028622,65.00028622,0.0,33.0704024,31.92988382,0.0,0.0,0.0,0.0,0,0,0.0,0.0,168.2927194,0.327951085,0.0
Saudi Arabia,1988,9.629164,Middle East,Middle East,SAU,70.09106991,70.09106991,0.0,34.57662224,35.51444767,0.0,0.0,0.0,0.0,0,0,0.0,0.0,173.2222303,0.32536454,0.0
Saudi Arabia,1989,10.128394,Middle East,Middle East,SAU,75.72979096,75.72979096,0.0,38.83399502,36.89579593,0.0,0.0,0.0,0.0,0,0,0.0,0.0,168.7803392,0.304447387,0.0
Saudi Arabia,1990,10.64069,Middle East,Middle East,SAU,79.88045574,79.88045574,0.0,40.72855221,39.15190352,0.0,0.0,0.0,0.0,0,0,0.0,0.0,202.2825791,0.314078632,0.0
Saudi Arabia,1991,11.160744,Middle East,Middle East,SAU,84.99571265,84.99571265,0.0,42.75567662,42.24003604,0.0,0.0,0.0,0.0,0,0,0.0,0.0,212.0611144,0.313673367,0.0
Saudi Arabia,1992,11.686676,Middle East,Middle East,SAU,93.4731773,93.4731773,0.0,43.89679641,49.57638088,0.0,0.0,0.0,0.0,0,0,0.0,0.0,208.5762784,0.302423267,0.0
Saudi Arabia,1993,12.215862,Middle East,Middle East,SAU,102.6685356,102.6685356,0.0,47.87552003,54.79301561,0.0,0.0,0.0,0.0,0,0,0.0,0.0,212.9796271,0.295538791,0.0
Saudi Arabia,1994,12.75004,Middle East,Middle East,SAU,106.0459539,106.0459539,0.0,50.47801856,55.5679353,0.0,0.0,0.0,0.0,0,0,0.0,0.0,249.4519305,0.327409914,0.0
Saudi Arabia,1995,13.289245,Middle East,Middle East,SAU,109.9280254,109.9280254,0.0,49.8083629,60.11966246,0.0,0.0,0.0,0.0,0,0,0.0,0.0,242.0529132,0.306113792,0.0
Saudi Arabia,1996,13.831009,Middle East,Middle East,SAU,112.1671223,112.1671223,0.0,49.51864403,62.64847827,0.0,0.0,0.0,0.0,0,0,0.0,0.0,246.5454415,0.304156422,0.0
Saudi Arabia,1997,14.374944,Middle East,Middle East,SAU,119.1044709,119.1044709,0.0,52.91070987,66.19376107,0.0,0.0,0.0,0.0,0,0,0.0,0.0,250.8529734,0.298080909,0.0
Saudi Arabia,1998,14.922186,Middle East,Middle East,SAU,126.1676787,126.1676787,0.0,53.60059744,72.56708123,0.0,0.0,0.0,0.0,0,0,0.0,0.0,265.0441,0.302186094,0.0
Saudi Arabia,1999,15.472074,Middle East,Middle East,SAU,130.9993761,130.9993761,0.0,54.90163325,76.09774287,0.0,0.0,0.0,0.0,0,0,0.0,0.0,269.8350519,0.29676365,0.0
Saudi Arabia,2000,16.177722,Middle East,Middle East,SAU,138.6834832,138.6834832,0.0,63.838516,74.84496721,0.0,0.0,0.0,0.0,0,0,0.0,0.0,277.6397157,0.297048414,0.0
Saudi Arabia,2001,17.041397,Middle East,Middle East,SAU,146.0932117,146.0932117,0.0,76.65486437,69.43834737,0.0,0.0,0.0,0.0,0,0,0.0,0.0,286.72132,0.300468127,0.0
Saudi Arabia,2002,17.91091,Middle East,Middle East,SAU,154.9059593,154.9059593,0.0,86.5067202,68.39923914,0.0,0.0,0.0,0.0,0,0,0.0,0.0,294.6757516,0.29775024,0.0
Saudi Arabia,2003,18.786767,Middle East,Middle East,SAU,166.5875892,166.5875892,0.0,91.36294898,75.22464018,0.0,0.0,0.0,0.0,0,0,0.0,0.0,311.5790671,0.300695043,0.0
Saudi Arabia,2004,19.66948,Middle East,Middle East,SAU,173.4046616,173.4046616,0.0,98.7389734,74.66568824,0.0,0.0,0.0,0.0,0,0,0.0,0.0,337.9940266,0.311589919,0.0
Saudi Arabia,2005,20.55989,Middle East,Middle East,SAU,191.0549559,191.0549559,0.0,107.9318829,83.12307299,0.0,0.0,0.0,0.0,0,0,0.0,0.0,340.1406415,0.317121416,0.0
Saudi Arabia,2006,21.459144,Middle East,Middle East,SAU,196.3114419,196.3114419,0.0,104.5481722,91.76326972,0.0,0.0,0.0,0.0,0,0,0.0,0.0,359.0528442,0.318773767,0.0
Saudi Arabia,2007,22.368312,Middle East,Middle East,SAU,204.4337427,204.4337427,0.0,102.708817,101.7249257,0.0,0.0,0.0,0.0,0,0,0.0,0.0,376.1290149,0.312880368,0.0
Saudi Arabia,2008,23.287877,Middle East,Middle East,SAU,204.200609,204.200609,0.0,100.7084479,103.4915521,0.0,0.0,0.0,0.000609,0,0,0.0,0.0,408.7774421,0.329032567,0.000298236133076371
Saudi Arabia,2009,24.217654,Middle East,Middle East,SAU,217.306609,217.306609,0.0,94.0879137,123.2180863,0.0,0.0,0.0,0.000609,0,0,0.0,0.0,422.7730494,0.327797968,0.00028024918469000634
Saudi Arabia,2010,25.157128,Middle East,Middle East,SAU,248.77351,248.77351,0.0,111.3777033,137.3917177,0.0,0.0,0.0,0.004089,0,0,0.0,0.0,462.4889163,0.35075483,0.0016436637486041015
Saudi Arabia,2011,26.105645,Middle East,Middle East,SAU,259.15266,259.15266,0.0,115.6039885,143.5432795,0.0,0.0,0.0,0.005392,0,0,0.0,0.0,486.8831571,0.352653525,0.002080626916968554
Saudi Arabia,2012,27.062443,Middle East,Middle East,SAU,281.62719,281.62719,0.0,131.4905509,150.1110021,0.0,0.0,0.0,0.025637,0,0,0.0,0.0,517.7455352,0.361059709,0.009103169335318795
Saudi Arabia,2013,28.026825,Middle East,Middle East,SAU,294.72806,294.72806,0.0,138.8040135,155.8815715,0.0,0.0,0.0,0.042475,0,0,0.0,0.0,526.7356441,0.350820802,0.014411590128201568
Saudi Arabia,2014,28.998128,Middle East,Middle East,SAU,328.20245,328.20245,0.0,152.4839081,175.6726609,0.0,0.0,0.0,0.045881,0,0,0.0,0.0,565.9824038,0.363960801,0.013979481262251393
Saudi Arabia,2015,29.974938,Middle East,Middle East,SAU,350.64064,350.64064,0.0,165.3328127,185.2619463,0.0,0.0,0.0,0.045881,0,0,0.0,0.0,602.2981626,0.367101741,0.013084906529944733
Saudi Arabia,2016,30.717808,Middle East,Middle East,SAU,357.65966,357.65966,0.0,188.5615936,169.0521854,0.0,0.0,0.0,0.045881,0,0,0.0,0.0,635.6122837,0.372664558,0.012828117098808404
Saudi Arabia,2017,30.782402,Middle East,Middle East,SAU,394.99196,394.99196,0.0,222.7340601,172.1880459,0.0,0.0,0.0,0.069854,0,0,0.0,0.0,631.6230672,0.37211357,0.017684916928435705
Saudi Arabia,2018,30.365121,Middle East,Middle East,SAU,374.78261,374.78261,0.0,226.6848198,147.9334841,0.0,0.0,0.0,0.164306158,0,0,0.0,0.0,612.7116919,0.367725835,0.04384039003303809
Saudi Arabia,2019,30.472811,Middle East,Middle East,SAU,378.5363224,378.5363224,0.0,223.5354754,154.7884164,0.0,0.0,0.0,0.212430628,0,0,0.0,0.0,576.1391941,0.350560561,0.05611895488737913
Saudi Arabia,2020,30.991207,Middle East,Middle East,SAU,380.8939767,380.8939767,0.0,231.5671143,148.4102624,0.0,0.0,0.0,0.9166,0,0,0.0,0.0,557.5991892,0.335505155,0.24064439347171226
Saudi Arabia,2021,31.328375,Middle East,Middle East,SAU,392.9435733,392.9435733,0.0,242.0850452,149.8585281,0.0,0.0,0.0,1.0,0,0,0.0,0.0,572.4290604,0.342706707,0.2544894656507161
Saudi Arabia,2022,32.175352,Middle East,Middle East,SAU,409.8388369,409.8388369,0.0,247.8441805,159.9846564,0.0,0.0,0.0,2.01,0,0,0.0,0.0,608.4628917,0.352449715,0.49043668364948934
Saudi Arabia,2023,33.264292,Middle East,Middle East,SAU,429.2441911,429.2441911,0.0,265.4959855,159.0342056,0.0,0.0,0.0,4.714,0,0,0.0,0.0,623.6889255,0.346397504,1.0982093870437004
Saudi Arabia,2024,33.962757,Middle East,Middle East,SAU,454.6442888,454.6442888,0.0,287.9776766,156.8444469,0.0,0.0,0.0,9.822165247,0,0,0.0,0.0,636.4389225,0.348779856,2.160406605551975
South Africa,1985,35.042093,Africa,Southern Africa,ZAF,143.491,143.491,135.403,0.0,0.042,5.315,0.624,0.624,0.0,0,0,2.107,0.0,297.120084,0.093955634,0.43487047968165243
South Africa,1986,36.180515,Africa,Southern Africa,ZAF,148.241,148.241,135.988,0.0,0.042,8.803,1.623,1.623,0.0,0,0,1.785,0.0,299.4242673,0.092705258,1.0948388097759727
South Africa,1987,37.32619,Africa,Southern Africa,ZAF,152.373,152.373,142.773,0.0,0.042,6.167,1.617,1.617,0.0,0,0,1.774,0.0,306.7620379,0.091282379,1.0612116319820442
South Africa,1988,38.480649,Africa,Southern Africa,ZAF,158.141,158.141,143.032,0.0,0.051,10.493,3.162,3.162,0.0,0,0,1.403,0.0,330.5444776,0.097510795,1.9994814753922132
South Africa,1989,39.628576,Africa,Southern Africa,ZAF,163.359,163.359,148.462,0.0,0.0,11.099,2.759,2.759,0.0,0,0,1.039,0.0,312.5253849,0.090454877,1.6889182720266405
South Africa,1990,40.746268,Africa,Southern Africa,ZAF,167.226,167.226,155.926,0.0,0.0,8.449,1.01,1.01,0.0,0,0,1.841,0.0,324.8696202,0.090972945,0.6039730663891979
South Africa,1991,41.687898,Africa,Southern Africa,ZAF,168.316,168.316,155.388,0.0,0.0,9.144,1.98,1.98,0.0,0,0,1.804,0.0,319.2214219,0.088277259,1.1763587537726656
South Africa,1992,42.443509,Africa,Southern Africa,ZAF,168.09,168.09,156.7169997,0.0,0.0,9.288000285,0.752000015,0.752000015,0.0,0,0,1.333,0.0,327.2336812,0.087111964,0.4473793890177881
South Africa,1993,43.297156,Africa,Southern Africa,ZAF,174.706,174.706,165.9599999,0.0,0.0,7.255000053,0.146000038,0.146000038,0.0,0,0,1.345,0.0,329.5939045,0.085246453,0.08356898904445183
South Africa,1994,44.004139,Africa,Southern Africa,ZAF,181.69,181.69,169.4020002,0.0,0.0,9.696999854,1.07399991,1.07399991,0.0,0,0,1.517,0.0,340.2975454,0.087480688,0.5911166877648742
South Africa,1995,44.541554,Africa,Southern Africa,ZAF,186.655,186.655,173.5510006,0.0,0.0,11.30099943,0.528999959,0.528999959,0.0,0,0,1.274,0.0,351.153984,0.09032148,0.2834105483378425
South Africa,1996,45.123018,Africa,Southern Africa,ZAF,200.092,200.092,184.7180001,0.0,0.0,11.77500009,1.318999863,1.318999863,0.06,0,0,2.22,0.06,357.305897,0.090932427,0.6891829073626131
South Africa,1997,45.666838,Africa,Southern Africa,ZAF,210.362,210.362,192.8690001,0.0,0.0,12.64699988,2.092000034,2.092000034,0.146,0,0,2.608,0.146,365.1495533,0.091881856,1.0638803747825176
South Africa,1998,46.22388,Africa,Southern Africa,ZAF,205.374,205.374,187.5270005,0.0,0.0,13.60099945,1.595000029,1.595000029,0.231,0,0,2.42,0.231,357.5515523,0.089176668,0.8891096385131516
South Africa,1999,46.730335,Africa,Southern Africa,ZAF,203.012,203.012,186.6620002,0.0,0.0,12.83699988,0.725999916,0.725999916,0.197,0,0,2.59,0.197,370.1109815,0.09119303,0.4546528855437117
South Africa,2000,47.159719,Africa,Southern Africa,ZAF,210.67,210.67,193.2392,0.0,0.0,13.01000009,1.100999866,1.100999866,0.4868,0,0,2.833,0.4775,371.6495823,0.090487805,0.7536905425547066
South Africa,2001,47.5668,Africa,Southern Africa,ZAF,210.1,210.1,195.2991004,0.0,0.0,10.71899964,1.720999972,1.720999972,0.4339,0,0,1.927,0.4231,376.4755847,0.090179095,1.025654436934793
South Africa,2002,48.019415,Africa,Southern Africa,ZAF,220.575,220.575,204.0163005,0.0,0.0,11.99099944,2.08400003,2.08400003,0.4727,0,0,2.011,0.4603,366.5626693,0.087049163,1.1591068933469344
South Africa,2003,48.500348,Africa,Southern Africa,ZAF,234.229,234.229,217.328179,0.001109722,0.0,12.66299922,0.827412096,0.827412096,0.4283,0,0,2.981,0.4084,399.7784932,0.093373536,0.5361044516263997
South Africa,2004,48.99142,Africa,Southern Africa,ZAF,244.605,244.605,226.2022123,0.003326,0.0,13.36512271,0.949939032,0.949939032,0.4094,0,0,3.675,0.3819,439.1445766,0.10087442,0.5557282279593629
South Africa,2005,49.490032,Africa,Southern Africa,ZAF,244.922,244.922,228.8901667,0.085938996,0.0,11.29265416,1.331940189,1.331940189,0.4543,0,0,2.867,0.4253,421.6634586,0.09451514,0.7293098165946709
South Africa,2006,49.998277,Africa,Southern Africa,ZAF,253.798,253.798,237.4717444,0.01953639,0.0,10.02599942,2.89761981,2.89761981,0.4361,0,0,2.947,0.4055,430.8591447,0.095479658,1.313532734694521
South Africa,2007,50.528584,Africa,Southern Africa,ZAF,263.479,263.479,244.6158413,0.085938996,1.153,11.31699987,2.86561981,2.86561981,0.4626,0,0,2.979,0.4305,441.0434314,0.097051924,1.2631821928882379
South Africa,2008,51.114598,Africa,Southern Africa,ZAF,258.291,258.291,240.5276415,0.085938996,0.143,13.00399966,1.259619852,1.259619852,0.4988,0,0,2.772,0.4561,475.9516976,0.102806401,0.6807902141383169
South Africa,2009,51.728516,Africa,Southern Africa,ZAF,249.557,249.557,231.9991932,0.0067875,0.049,12.80599944,1.451619907,1.451619907,0.5024,0,0,2.742,0.4491,474.3988738,0.10113514,0.7829954307032061
South Africa,2010,52.344051,Africa,Southern Africa,ZAF,259.601,259.601,240.5139004,0.809299933,0.197,13.52699988,1.142899811,1.142899811,0.4579,0,0,2.953,0.3963,475.1112341,0.100686879,0.6166385379871419
South Africa,2011,52.995205,Africa,Southern Africa,ZAF,262.538,262.538,241.4939338,0.877942037,0.709,12.902,3.063824203,3.063824203,0.5293,0,0,2.962,0.412,466.5374158,0.098242287,1.3686110974411323
South Africa,2012,53.782566,Africa,Southern Africa,ZAF,257.919,257.919,236.7154843,1.761971991,1.904,12.96743391,1.018509832,1.018509832,0.5456,0,0,3.006,0.4226,462.2859779,0.095324071,0.6064345131611086
South Africa,2013,54.678792,Africa,Southern Africa,ZAF,256.137,256.137,230.6884299,2.978955914,3.621,14.10599837,1.103915809,1.103915809,0.7577,0,0,2.881,0.4777,463.1121767,0.094187284,0.726804721301491
South Africa,2014,55.594838,Africa,Southern Africa,ZAF,254.765,254.765,226.7547684,3.1,3.709,13.79399967,1.795059972,1.795059972,2.505172,0,0,3.106999961,0.364211,467.7801634,0.093767014,1.6879210142680507
South Africa,2015,56.723537,Africa,Southern Africa,ZAF,250.39,250.39,224.431472,0.0,3.936,12.237,0.73,0.73,6.136528,0,0,2.919,0.316528,454.6091871,0.08983038,2.742333160269979
South Africa,2016,57.259551,Africa,Southern Africa,ZAF,253.075,253.075,226.287508,0.0,0.029,15.026,0.624,0.624,7.814492,0,0,3.294,0.331492,473.6886022,0.093053795,3.3343838782969475
South Africa,2017,57.635162,Africa,Southern Africa,ZAF,255.432,255.432,224.218636,0.0,0.118,14.193,0.776,0.776,11.647364,0,0,4.479,0.386364,469.9791336,0.092140113,4.863667825487801
South Africa,2018,58.613001,Africa,Southern Africa,ZAF,256.336,256.336,226.446666,0.0,1.202,11.58,1.103,1.103,11.414334,0,0,4.59,0.431334,449.3107838,0.086593313,4.88317442731415
South Africa,2019,59.587885,Africa,Southern Africa,ZAF,252.578,252.578,220.23186,0.0,1.328,13.252,0.741,0.741,11.96514,0,0,5.06,0.43014,470.8586194,0.088913202,5.030580652313345
South Africa,2020,60.562381,Africa,Southern Africa,ZAF,239.459,239.459,209.3183,0.0,1.457,9.903,1.465,1.465,12.5207,0,0,4.795,0.4097,451.0311474,0.083196011,5.840540551827244
South Africa,2021,61.502603,Africa,Southern Africa,ZAF,244.412,244.412,206.2493,0.0,3.2,12.355,2.018,2.018,15.8467,0,0,4.743,0.4097,444.6272722,0.082278485,7.3092565013174475
South Africa,2022,62.37841,Africa,Southern Africa,ZAF,234.91,234.91,197.348,0.0,3.6,10.1,3.1,3.1,16.262,0,0,4.5,0.362,423.5829263,0.07769049,8.242305563832957
South Africa,2023,63.212384,Africa,Southern Africa,ZAF,224.54,224.54,188.071,0.0,3.6,8.1,2.0,2.0,18.469,0,0,4.3,0.469,432.606419,0.077908142,9.11597042843146
South Africa,2024,64.007187,Africa,Southern Africa,ZAF,235.821,235.821,202.2507151,0.0,1.9,7.8,1.1,1.1,18.17028493,0,0,4.6,0.470284932,432.243736,0.076631576,8.171572900632261
South Korea,1985,41.148963,Asia Pacific,Asia Pacific,KOR,62.667201,62.667201,24.760521,0.057794,17.444465,16.745341,3.184966,3.184966,0.0,0,0,0.474114,0.0,158.9245474,0.054606731,5.082349218054274
South Korea,1986,41.718505,Asia Pacific,Asia Pacific,KOR,69.680597,69.680597,24.995261,0.05282,12.301918,28.311217,3.10988,3.10988,0.0,0,0,0.909501,0.0,169.9891832,0.060445402,4.463050165887643
South Korea,1987,42.322092,Asia Pacific,Asia Pacific,KOR,80.251348,80.251348,23.649946,9.536521,2.406493,39.314193,3.965371,3.965371,0.0,0,0,1.378824,0.0,179.1528406,0.066049541,4.941189274477982
South Korea,1988,42.922977,Asia Pacific,Asia Pacific,KOR,93.108847,93.108847,29.560129,11.06444,8.81753,40.100672,1.987232,1.987232,0.0,0,0,1.578844,0.0,204.1221179,0.072691427,2.1343106096029736
South Korea,1989,43.524767,Asia Pacific,Asia Pacific,KOR,103.623614,103.623614,30.619484,9.909751,11.171259,47.365172,2.963969,2.963969,0.0,0,0,1.593979,0.0,215.482219,0.077932599,2.860321972557336
South Korea,1990,44.081427,Asia Pacific,Asia Pacific,KOR,118.460795,118.460795,33.512276,12.39257,13.307033,52.886562,4.683946,4.683946,0.001,0,0,1.677408,0.0,239.7645593,0.088097676,3.954849365986443
South Korea,1991,44.43915,Asia Pacific,Asia Pacific,KOR,131.616144,131.616144,36.830157,13.210645,20.21286,56.31075,3.486046,3.486046,0.001,0,0,1.564686,0.0,270.3984251,0.099231522,2.6494059877639327
South Korea,1992,44.653695,Asia Pacific,Asia Pacific,KOR,146.439284,146.439284,42.359092,19.538756,23.145999,56.530214,3.097448,3.097448,0.002,0,0,1.765775,0.0,294.13718,0.110993044,2.116541351021629
South Korea,1993,44.887724,Asia Pacific,Asia Pacific,KOR,161.900951,161.900951,53.502605,18.922913,25.328151,58.138203,4.227549,4.227549,0.003,0,0,1.77853,0.0,324.3640405,0.121099657,2.6130476528207667
South Korea,1994,45.13084,Asia Pacific,Asia Pacific,KOR,183.365532,183.365532,65.100592,17.912263,37.600507,58.650918,2.346092,2.346092,0.003,0,0,1.75216,0.0,351.5121196,0.130173061,1.2810979110294294
South Korea,1995,45.368425,Asia Pacific,Asia Pacific,KOR,203.546465,203.546465,72.006097,29.217819,29.563983,67.028647,2.759923,2.759923,0.252,0,0,2.717996,0.25,380.7067899,0.141276002,1.4797225783311934
South Korea,1996,45.6387,Asia Pacific,Asia Pacific,KOR,225.845719,225.845719,81.709393,34.765665,29.838997,73.92434,2.424357,2.424357,0.406,0,0,2.776967,0.403,422.1614489,0.155040766,1.2532258802744896
